"IdAlumno","PeriodoAcad","Genero","PrepaPrivada","PromedioAcum"
"A18371","AD05","F","Privada",77.661
"A18374","AD05","M","Publica",79.333
"A18375","AD05","F","Privada",80.423
"A18378","AD05","M","Publica",69.207
"A18380","AD05","F","Privada",91.656
"A18381","AD05","M","Privada",82.758
"A18384","AD05","F","Privada",81.847
"A18385","AD05","M","Privada",81.533
"A18388","AD05","M","Privada",89.583
"A18389","AD05","M","Privada",77.893
"A18390","AD05","M","Privada",69.755
"A18391","AD05","M","Privada",82.113
"A18392","AD05","M","Privada",67.115
"A18393","AD05","F","Privada",79.55
"A18394","AD05","F","Privada",85.934
"A18395","AD05","F","Privada",77.5
"A18396","AD05","F","Privada",91.756
"A18397","AD05","M","Privada",73.967
"A18399","AD05","F","Privada",80.743
"A18401","AD05","F","Privada",82.809
"A18402","AD05","M","Privada",89.565
"A18406","AD05","F","Privada",78.065
"A18407","AD05","M","Privada",76
"A18408","AD05","F","Privada",87.026
"A18409","AD05","F","Privada",66.636
"A18412","AD05","F","Privada",83.102
"A18415","AD05","M","Privada",73.648
"A18416","AD05","F","Privada",95.368
"A18417","AD05","F","Privada",92.85
"A18418","AD05","M","Privada",90.046
"A18419","AD05","F","Privada",91.916
"A18420","AD05","M","Privada",75.652
"A18422","AD05","M","Publica",80.828
"A18426","AD05","M","Privada",89.7
"A18427","AD05","M","Privada",83.84
"A18428","AD05","M","Privada",77.838
"A18432","AD05","F","Privada",85.035
"A18433","AD05","M","Privada",91.756
"A18437","AD05","M","Privada",84.088
"A18438","AD05","M","Privada",90.581
"A18439","AD05","M","Privada",87.692
"A18440","AD05","F","Privada",81.375
"A18444","AD05","M","Privada",84.027
"A18446","AD05","F","Privada",88.166
"A18447","AD05","M","Privada",80.181
"A18452","AD05","M","Privada",88.541
"A18453","AD05","M","Publica",80.022
"A18455","AD05","M","Privada",84.428
"A18459","AD05","M","Privada",81.063
"A18464","AD05","M","Privada",81.285
"A18465","AD05","F","Privada",93.692
"A18467","AD05","M","Privada",73.054
"A18471","AD05","M","Publica",68.911
"A18672","AD05","M","Privada",70.289
"A18712","AD05","M","Privada",71.866
"A18779","AD05","M","Privada",76.029
"A18790","AD05","M","Privada",69.862
"A18798","AD05","M","Privada",85.428
"A18803","AD05","M","Privada",95.293
"A18810","AD05","F","Privada",88.66
"A18811","AD05","M","Privada",84.517
"A18818","AD05","M","Publica",79.187
"A18820","AD05","F","Privada",86.807
"A18834","AD05","M","Privada",83.603
"A18836","AD05","F","Privada",84.574
"A18838","AD05","M","Privada",90.127
"A18839","AD05","M","Publica",68.796
"A18842","AD05","M","Privada",87.352
"A18843","AD05","M","Publica",81.9
"A18845","AD05","M","Privada",91.098
"A18846","AD05","M","Privada",81.274
"A18847","AD05","F","Privada",90.907
"A18848","AD05","F","Privada",90.8
"A18850","AD05","M","Privada",80.738
"A18853","AD05","F","Privada",94.6
"A18855","AD05","M","Privada",77.559
"A18856","AD05","F","Privada",84.473
"A18858","AD05","F","Privada",91.454
"A18859","AD05","M","Privada",86.019
"A18860","AD05","M","Privada",88.849
"A18861","AD05","M","Privada",77.215
"A18863","AD05","F","Privada",79.169
"A18866","AD05","F","Privada",84.087
"A18868","AD05","M","Privada",82.728
"A18870","AD05","M","Privada",70.555
"A18875","AD05","M","Publica",72.724
"A18876","AD05","M","Privada",82.297
"A18877","AD05","M","Publica",72.032
"A18878","AD05","M","Publica",79.371
"A18882","AD05","M","Privada",82.487
"A18883","AD05","M","Publica",78.661
"A18884","AD05","M","Privada",81.133
"A18885","AD05","F","Privada",95
"A18886","AD05","M","Privada",92.636
"A18887","AD05","F","Privada",96.263
"A18890","AD05","M","Privada",85.787
"A18891","AD05","F","Privada",89.395
"A18892","AD05","F","Privada",86.833
"A18893","AD05","M","Privada",87.275
"A18894","AD05","F","Privada",86.769
"A18895","AD05","F","Privada",86.568
"A18896","AD05","M","Privada",79.395
"A18898","AD05","F","Privada",90.704
"A18899","AD05","F","Privada",86.09
"A18900","AD05","M","Privada",94.594
"A18902","AD05","F","Privada",98.428
"A18903","AD05","M","Privada",80.578
"A18904","AD05","M","Privada",90.2
"A18905","AD05","M","Privada",79.5
"A18907","AD05","F","Privada",87.139
"A18909","AD05","F","Privada",91.666
"A18911","AD05","F","Publica",80.08
"A18913","AD05","M","Privada",80.764
"A18914","AD05","F","Privada",78.323
"A18917","AD05","F","Privada",86.451
"A18918","AD05","F","Privada",86.25
"A18919","AD05","M","Privada",87.934
"A18923","AD05","F","Privada",83.651
"A18925","AD05","M","Publica",71.714
"A18926","AD05","M","Privada",77.886
"A18927","AD05","M","Privada",85.421
"A18928","AD05","M","Privada",84
"A18930","AD05","M","Publica",73.794
"A18931","AD05","M","Privada",79.326
"A18933","AD05","M","Publica",73.793
"A18934","AD05","F","Privada",82.391
"A18935","AD05","M","Publica",74.108
"A18936","AD05","M","Publica",69.032
"A18937","AD05","M","Publica",79.567
"A18939","AD05","M","Publica",87.941
"A18941","AD05","F","Privada",89.354
"A18942","AD05","M","Privada",81.424
"A18943","AD05","M","Publica",76.328
"A18946","AD05","F","Privada",85.062
"A18947","AD05","F","Privada",86.275
"A18949","AD05","F","Privada",89.833
"A18950","AD05","M","Privada",86.166
"A18951","AD05","F","Privada",90.483
"A18953","AD05","M","Privada",90.322
"A18954","AD05","M","Privada",91.2
"A18958","AD05","F","Publica",94.1
"A18959","AD05","M","Privada",78.515
"A18960","AD05","F","Privada",81.967
"A18961","AD05","F","Privada",94.87
"A18963","AD05","M","Privada",86
"A18965","AD05","M","Publica",85.678
"A18966","AD05","F","Privada",82.87
"A18967","AD05","F","Privada",96.666
"A18968","AD05","F","Privada",88.062
"A18969","AD05","F","Privada",88.032
"A18973","AD05","F","Privada",91.424
"A18974","AD05","M","Publica",85.564
"A18976","AD05","F","Privada",83.333
"A18977","AD05","M","Privada",76.571
"A18979","AD05","F","Privada",86.848
"A18982","AD05","M","Publica",80.36
"A18983","AD05","M","Privada",91.714
"A18986","AD05","M","Publica",80.661
"A18987","AD05","M","Publica",82.156
"A18989","AD05","F","Publica",91.269
"A18991","AD05","M","Privada",85.129
"A18992","AD05","M","Publica",82.522
"A18993","AD05","M","Publica",85.833
"A18995","AD05","F","Publica",79.115
"A18997","AD05","M","Publica",77.615
"A18998","AD05","M","Privada",81.105
"A18999","AD05","M","Privada",92.941
"A19000","AD05","M","Publica",83.59
"A19001","AD05","M","Publica",89.118
"A19002","AD05","F","Publica",84.48
"A19003","AD05","M","Publica",73.807
"A19004","AD05","F","Privada",86.8
"A19005","AD05","F","Privada",93.625
"A19006","AD05","M","Privada",84.55
"A19008","AD05","F","Privada",82
"A19010","AD05","F","Privada",77.384
"A19011","AD05","F","Privada",89.631
"A19012","AD05","F","Privada",90.176
"A19013","AD05","M","Privada",86.684
"A19014","AD05","M","Privada",85.052
"A19016","AD05","M","Privada",76.2
"A19017","AD05","M","Publica",86.859
"A19018","AD05","M","Publica",91.316
"A19019","AD05","F","Publica",92.886
"A19020","AD05","M","Privada",85.666
"A19022","AD05","F","Publica",87.096
"A19024","AD05","M","Publica",84.245
"A19025","AD05","M","Publica",85.842
"A19026","AD05","F","Privada",93.937
"A19027","AD05","M","Publica",84.953
"A19028","AD05","F","Publica",82.702
"A19030","AD05","M","Publica",76.811
"A19031","AD05","F","Publica",80.282
"A19032","AD05","F","Publica",74.816
"A19034","AD05","F","Publica",83.166
"A19035","AD05","M","Publica",77.057
"A19036","AD05","M","Publica",78.931
"A19039","AD05","M","Publica",75.571
"A19040","AD05","M","Privada",79.857
"A19041","AD05","F","Privada",93.285
"A19042","AD05","F","Privada",86.285
"A19043","AD05","F","Privada",92.571
"A19044","AD05","F","Privada",89.142
"A19045","AD05","M","Privada",86.714
"A19046","AD05","M","Publica",72.9
"A19048","AD05","M","Privada",84.428
"A19049","AD05","M","Privada",78.714
"A19050","AD05","F","Privada",87
"A19051","AD05","M","Privada",89
"A19052","AD05","F","Privada",87.142
"A19053","AD05","M","Privada",90.166
"A19055","AD05","M","Privada",89.5
"A19056","AD05","M","Publica",96.5
"A19059","AD05","M","Privada",79.428
"A19060","AD05","M","Publica",78
"A19061","AD05","M","Privada",93.571
"A19065","AD05","M","Publica",78.583
"A19066","AD05","F","Privada",84.571
"A19067","AD05","M","Privada",86.428
"A19068","AD05","M","Privada",79.333
"A19069","AD05","F","Privada",91
"A19070","AD05","F","Publica",85.146
"A19071","AD05","M","Privada",76.6
"A19072","AD05","M","Publica",73.21
"A19073","AD05","M","Publica",82.526
"A19074","AD05","M","Publica",89.357
"A19075","AD05","M","Privada",77.2
"A19076","AD05","M","Privada",87.428
"A19077","AD05","M","Publica",81.066
"A19078","AD05","F","Publica",78.885
"A19079","AD05","M","Publica",76.8
"A19080","AD05","F","Privada",93.857
"A19081","AD05","M","Privada",91.285
"A19082","AD05","M","Publica",80.725
"A19098","AD05","M","Publica",65.656
"A19107","AD05","M","Publica",94.24
"A19108","AD05","M","Publica",84.58
"A19118","AD05","M","Publica",94.166
"A19119","AD05","M","Publica",87.266
"A19121","AD05","F","Publica",79.068
"A19122","AD05","M","Publica",77.346
"A19123","AD05","M","Publica",83.866
"A19126","AD05","M","Publica",68.25
"A19134","AD05","M","Publica",97.157
"A19138","AD05","M","Publica",79.166
"A19143","AD05","M","Publica",68.428
"A19146","AD05","F","Publica",91.052
"A19149","AD05","M","Publica",79.47
"A19150","AD05","F","Publica",79.125
"A19151","AD05","M","Publica",73.812
"A19152","AD05","F","Publica",84.47
"A19153","AD05","F","Publica",79.941
"A19156","AD05","M","Publica",88.526
"A19159","AD05","M","Publica",77.333
"A19160","AD05","M","Publica",83.947
"A19162","AD05","M","Publica",88.777
"A19164","AD05","M","Publica",77.833
"A19165","AD05","M","Publica",78.75
"A19166","AD05","M","Publica",87.166
"A19168","AD05","M","Publica",70.722
"A19170","AD05","F","Publica",84.333
"A19173","AD05","M","Publica",65.833
"A19174","AD05","F","Publica",87.5
"A19176","AD05","M","Publica",82.5
"A19180","AD05","M","Publica",84.666
"A19181","AD05","M","Publica",70.333
"A19182","AD05","M","Publica",76.333
"A19250","AD05","M","Publica",76.47
"A19309","AD05","M","Privada",83.863
"A19310","AD05","M","Publica",79.052
"A19311","AD05","M","Privada",75.924
"A19721","AD05","F","Privada",88.545
"A19742","AD05","M","Publica",77.191
"A19744","AD05","M","Privada",80.12
"A19762","AD05","F","Publica",72.651
"A19813","AD05","F","Publica",68.333
"A19815","AD05","F","Publica",77.477
"A19837","AD05","M","Publica",75.086
"A19840","AD05","M","Publica",73.303
"A19848","AD05","F","Publica",84.704
"A19871","AD05","F","Privada",90.237
"A19881","AD05","M","Privada",80.156
"A19882","AD05","F","Privada",66.695
"A19884","AD05","F","Privada",71.666
"A19895","AD05","M","Privada",83.224
"A19896","AD05","M","Privada",90.603
"A19899","AD05","M","Privada",87.31
"A19900","AD05","F","Privada",90.75
"A19901","AD05","F","Privada",90.892
"A19902","AD05","M","Privada",86.25
"A19903","AD05","M","Privada",82.875
"A19904","AD05","M","Publica",84.559
"A19905","AD05","M","Privada",78.939
"A19910","AD05","M","Privada",87.738
"A19911","AD05","M","Privada",88.538
"A19922","AD05","M","Privada",85.841
"A19923","AD05","M","Privada",79.535
"A19924","AD05","M","Privada",73.416
"A19925","AD05","F","Privada",84.087
"A19926","AD05","M","Publica",78
"A19931","AD05","M","Privada",91.473
"A19933","AD05","M","Privada",88.592
"A19934","AD05","M","Privada",87.859
"A19935","AD05","M","Privada",86.65
"A19936","AD05","F","Privada",78.875
"A19937","AD05","F","Publica",90.032
"A19938","AD05","M","Privada",81.965
"A19939","AD05","F","Privada",92.634
"A19940","AD05","F","Privada",92.549
"A19943","AD05","F","Privada",91.09
"A19944","AD05","F","Privada",88.803
"A19945","AD05","M","Privada",83.509
"A19946","AD05","M","Privada",82.727
"A19947","AD05","M","Privada",94.404
"A19948","AD05","M","Publica",84.235
"A19949","AD05","M","Privada",80.192
"A19951","AD05","M","Privada",84.303
"A19953","AD05","M","Privada",89.837
"A19954","AD05","F","Privada",67.423
"A19955","AD05","M","Publica",90.767
"A19957","AD05","M","Privada",75.636
"A19958","AD05","F","Privada",82.62
"A19960","AD05","F","Privada",90.442
"A19961","AD05","F","Publica",86.25
"A19963","AD05","M","Privada",86.219
"A19965","AD05","M","Publica",75.941
"A19966","AD05","F","Privada",84.772
"A19968","AD05","F","Privada",82.534
"A19970","AD05","F","Privada",82.71
"A19972","AD05","F","Privada",88.822
"A19974","AD05","M","Privada",87.258
"A19975","AD05","F","Privada",88.838
"A19977","AD05","M","Privada",83.6
"A19978","AD05","F","Privada",92.333
"A19979","AD05","F","Privada",89.477
"A19980","AD05","M","Privada",80.173
"A19981","AD05","M","Privada",77.656
"A19983","AD05","M","Privada",84.605
"A19984","AD05","M","Privada",83.555
"A19985","AD05","M","Privada",84.155
"A19986","AD05","M","Privada",82.853
"A19987","AD05","M","Privada",75.071
"A19989","AD05","F","Privada",87.909
"A19990","AD05","F","Privada",90.216
"A19993","AD05","M","Privada",58.187
"A19994","AD05","F","Privada",82.377
"A19996","AD05","F","Privada",80.958
"A19997","AD05","M","Privada",76.095
"A19998","AD05","F","Privada",79.82
"A19999","AD05","M","Privada",88.955
"A20000","AD05","M","Privada",84.209
"A20001","AD05","F","Privada",86.054
"A20002","AD05","M","Privada",87.818
"A20003","AD05","M","Privada",79.866
"A20004","AD05","M","Privada",70.309
"A20006","AD05","M","Privada",93.804
"A20007","AD05","M","Privada",88.772
"A20008","AD05","F","Publica",83.675
"A20010","AD05","M","Privada",74.176
"A20011","AD05","M","Publica",70.5
"A20012","AD05","M","Privada",89.5
"A20013","AD05","M","Privada",76.375
"A20014","AD05","M","Privada",80.419
"A20016","AD05","F","Privada",90.25
"A20017","AD05","F","Privada",90.29
"A20018","AD05","M","Publica",64.4
"A20019","AD05","M","Privada",84.807
"A20020","AD05","F","Privada",84.464
"A20022","AD05","F","Privada",91.125
"A20024","AD05","M","Privada",81.736
"A20025","AD05","M","Privada",79.368
"A20026","AD05","F","Privada",81.515
"A20027","AD05","M","Privada",86.333
"A20028","AD05","M","Privada",96.903
"A20029","AD05","F","Privada",85.37
"A20030","AD05","M","Privada",81.903
"A20031","AD05","M","Privada",83.774
"A20032","AD05","M","Privada",90
"A20033","AD05","F","Privada",88.393
"A20034","AD05","M","Privada",88.363
"A20036","AD05","M","Publica",56.333
"A20037","AD05","F","Privada",90.518
"A20039","AD05","F","Privada",86.761
"A20042","AD05","M","Privada",90.617
"A20043","AD05","F","Privada",92.354
"A20044","AD05","M","Privada",79.888
"A20045","AD05","M","Privada",86.034
"A20046","AD05","F","Privada",92.555
"A20047","AD05","F","Privada",77.742
"A20048","AD05","M","Privada",70.444
"A20049","AD05","M","Privada",76.029
"A20051","AD05","M","Privada",73.645
"A20052","AD05","M","Privada",69.193
"A20053","AD05","F","Privada",90.1
"A20054","AD05","M","Privada",90
"A20055","AD05","M","Privada",86.272
"A20057","AD05","M","Privada",79.032
"A20058","AD05","F","Privada",66.333
"A20059","AD05","F","Privada",92.482
"A20060","AD05","M","Privada",83.911
"A20061","AD05","M","Privada",88.656
"A20062","AD05","F","Privada",83.531
"A20064","AD05","M","Privada",80.928
"A20065","AD05","F","Privada",79.666
"A20066","AD05","F","Privada",81.666
"A20117","AD05","M","Privada",66.511
"A20120","AD05","M","Publica",73.527
"A20161","AD05","M","Privada",76.482
"A20175","AD05","F","Privada",84.791
"A20177","AD05","M","Privada",77.152
"A20179","AD05","M","Privada",85.37
"A20182","AD05","M","Privada",72.216
"A20187","AD05","M","Privada",90.555
"A20191","AD05","F","Privada",94.381
"A20192","AD05","F","Privada",94.345
"A20193","AD05","M","Privada",87.61
"A20194","AD05","F","Privada",89.41
"A20195","AD05","F","Privada",84.75
"A20196","AD05","M","Privada",84.36
"A20199","AD05","F","Privada",87.259
"A20201","AD05","F","Privada",93.379
"A20202","AD05","M","Privada",84.322
"A20204","AD05","M","Privada",82.213
"A20207","AD05","M","Privada",76.423
"A20208","AD05","F","Privada",92.734
"A20209","AD05","M","Privada",91.5
"A20210","AD05","F","Privada",93
"A20212","AD05","M","Privada",79.957
"A20213","AD05","M","Privada",87.978
"A20216","AD05","F","Privada",91.666
"A20218","AD05","M","Privada",88.883
"A20220","AD05","M","Privada",78.636
"A20222","AD05","M","Privada",91.357
"A20223","AD05","M","Privada",83.4
"A20225","AD05","M","Privada",92.558
"A20231","AD05","M","Publica",75.266
"A20234","AD05","F","Privada",90.516
"A20235","AD05","M","Privada",82.696
"A20238","AD05","M","Privada",93.093
"A20241","AD05","M","Privada",85.526
"A20245","AD05","F","Privada",83.551
"A20246","AD05","F","Privada",84.781
"A20247","AD05","M","Privada",90.419
"A20248","AD05","M","Privada",91.25
"A20250","AD05","F","Privada",95.258
"A20251","AD05","M","Publica",66.823
"A20252","AD05","M","Publica",90.637
"A20254","AD05","F","Privada",89.87
"A20260","AD05","M","Privada",96.285
"A20261","AD05","M","Privada",83.266
"A20263","AD05","M","Privada",77.7
"A20266","AD05","M","Publica",79.2
"A20269","AD05","M","Privada",90.578
"A20271","AD05","F","Publica",92.616
"A20278","AD05","F","Privada",86.857
"A20279","AD05","F","Privada",83.277
"A20280","AD05","M","Privada",75.65
"A20281","AD05","F","Privada",72.176
"A20283","AD05","M","Privada",94.38
"A20284","AD05","M","Privada",84.263
"A20287","AD05","F","Privada",96.142
"A20288","AD05","M","Publica",77.529
"A20290","AD05","M","Privada",91.714
"A20291","AD05","M","Publica",86.844
"A20292","AD05","F","Privada",90.428
"A20295","AD05","M","Publica",85.777
"A20296","AD05","M","Publica",76.377
"A20298","AD05","M","Privada",77.857
"A20299","AD05","M","Privada",91
"A20301","AD05","M","Privada",79.166
"A20302","AD05","F","Privada",90
"A20303","AD05","M","Privada",87.142
"A20306","AD05","M","Publica",78.5
"A20307","AD05","M","Publica",81.909
"A20308","AD05","F","Publica",86.189
"A20309","AD05","M","Publica",67.361
"A20312","AD05","M","Publica",78.444
"A20314","AD05","M","Publica",82.733
"A20320","AD05","M","Publica",84.454
"A20325","AD05","M","Publica",79.354
"A20328","AD05","M","Publica",93.789
"A20344","AD05","M","Publica",94.833
"A20345","AD05","M","Publica",84.666
"A20348","AD05","M","Publica",86.333
"A20474","AD05","M","Publica",78.507
"A20477","AD05","M","Privada",73.958
"A20501","AD05","M","Publica",75.184
"A20506","AD05","M","Privada",66.841
"A20538","AD05","M","Privada",79.754
"A20542","AD05","F","Publica",78.48
"A20557","AD05","M","Privada",81.563
