PariodoGraduacion,idAlumno
200213,A18172
200113,A18173
200413,A18174
200113,A18175
200113,A18177
200413,A18178
200413,A18179
200711,A18180
200611,A18181
200413,A18182
200511,A18183
200513,A18184
200411,A18185
200113,A18186
200211,A18187
200113,A18188
200211,A18189
200211,A18190
200413,A18191
200613,A18192
200611,A18194
200513,A18195
200511,A18196
200413,A18200
200511,A18201
200513,A18202
200613,A18203
200513,A18204
200413,A18205
200711,A18206
200413,A18207
200713,A18208
200213,A18210
200413,A18212
200211,A18213
200611,A18215
200511,A18216
200213,A18217
200113,A18218
200211,A18219
200213,A18220
200311,A18221
200513,A18222
200311,A18224
200513,A18225
200311,A18226
200513,A18228
200213,A18229
200411,A18230
200413,A18231
200413,A18234
200211,A18235
200113,A18238
200211,A18239
200413,A18240
200313,A18241
200313,A18242
200211,A18243
200311,A18246
200311,A18247
200313,A18250
200413,A18251
200411,A18254
200613,A18255
200513,A18260
200613,A18261
200513,A18262
200613,A18263
200513,A18264
200513,A18265
200611,A18266
200711,A18267
200613,A18268
200711,A18269
200513,A18270
200613,A18272
200513,A18273
200611,A18274
200313,A18275
200513,A18276
200611,A18277
200213,A18278
200613,A18280
200613,A18281
200513,A18282
200213,A18283
200613,A18287
200311,A18288
200513,A18289
200513,A18292
200613,A18293
200513,A18294
200311,A18295
200311,A18296
200213,A18298
200213,A18300
200513,A18301
200513,A18302
200513,A18303
200611,A18304
200513,A18305
200513,A18307
200213,A18309
200411,A18310
200411,A18311
200411,A18312
200213,A18313
200213,A18314
200213,A18315
200513,A18318
200611,A18319
200311,A18320
200711,A18322
200213,A18323
200611,A18324
200613,A18325
200513,A18328
200613,A18329
200711,A18331
200611,A18333
200611,A18334
200711,A18335
200513,A18336
200611,A18337
200811,A18338
200513,A18339
200811,A18340
200613,A18342
200611,A18343
200611,A18344
200611,A18347
200613,A18348
200613,A18349
200611,A18350
200611,A18352
200513,A18354
200513,A18355
200613,A18357
200211,A18361
200513,A18362
200311,A18363
200213,A18364
200411,A18365
200313,A18366
200311,A18367
200213,A18368
200213,A18369
200311,A18370
200513,A18371
200413,A18372
200811,A18374
200513,A18375
200311,A18376
200213,A18377
200513,A18378
200411,A18379
200513,A18380
200513,A18381
200613,A18384
200713,A18388
200713,A18389
200613,A18391
200711,A18393
200613,A18394
200811,A18395
200711,A18396
200711,A18398
200711,A18401
200711,A18402
200711,A18406
200811,A18408
200213,A18411
200313,A18413
200311,A18414
200711,A18415
200613,A18416
200713,A18417
200613,A18418
200713,A18420
200513,A18422
200411,A18423
200313,A18425
200711,A18426
200711,A18427
200611,A18430
200313,A18431
200811,A18432
200613,A18433
200413,A18434
200411,A18435
200313,A18436
200613,A18437
200613,A18438
200711,A18439
200713,A18440
200313,A18441
200613,A18444
200413,A18445
200711,A18446
200613,A18447
200313,A18448
200413,A18449
200411,A18450
200613,A18453
200811,A18455
200413,A18456
200313,A18457
200613,A18459
200511,A18460
200313,A18462
200811,A18464
200711,A18465
200313,A18466
200811,A18467
200411,A18468
200313,A18469
200413,A18470
200511,A18472
200013,A18526
200111,A18540
200011,A18542
200011,A18548
200013,A18558
200011,A18560
200013,A18561
200213,A18564
200013,A18565
200013,A18566
200313,A18567
200113,A18568
200013,A18572
200313,A18573
200213,A18574
200111,A18575
200713,A18577
200311,A18582
200011,A18584
200013,A18586
200011,A18587
200011,A18592
200013,A18594
200013,A18597
200013,A18598
200013,A18599
200013,A18600
200013,A18601
200013,A18603
200111,A18604
200011,A18606
200013,A18607
200013,A18608
200113,A18609
200013,A18611
200011,A18612
200013,A18613
200111,A18614
200013,A18615
200113,A18616
200013,A18618
200511,A18619
200013,A18620
200013,A18621
200013,A18622
200111,A18623
200113,A18624
200013,A18625
200013,A18626
200111,A18628
200211,A18629
200111,A18631
200113,A18632
200013,A18633
200013,A18637
200013,A18638
200013,A18639
200011,A18641
200111,A18644
200211,A18645
200211,A18648
200011,A18652
200011,A18657
200213,A18659
200413,A18661
200113,A18662
200013,A18663
200513,A18664
200211,A18666
200411,A18667
200011,A18669
200211,A18670
200011,A18671
200211,A18673
200213,A18674
200113,A18678
200213,A18679
200113,A18682
200213,A18683
200113,A18685
200313,A18686
200213,A18689
200213,A18690
200211,A18691
200013,A18692
200313,A18693
200313,A18694
200011,A18695
200013,A18696
200011,A18697
200213,A18698
200213,A18699
200313,A18700
200311,A18701
200313,A18702
200413,A18703
200311,A18704
200011,A18706
200311,A18707
200311,A18708
200213,A18709
200213,A18711
200613,A18712
200013,A18713
200213,A18714
200011,A18715
200011,A18717
200213,A18718
200213,A18719
200313,A18720
200313,A18721
200213,A18722
200411,A18724
200413,A18725
200411,A18726
200511,A18727
200013,A18730
200313,A18731
200213,A18732
200313,A18733
200313,A18734
200011,A18735
200113,A18736
200011,A18737
200313,A18739
200313,A18740
200313,A18741
200313,A18742
200313,A18743
200313,A18744
200011,A18745
200013,A18746
200411,A18747
200411,A18748
200111,A18749
200013,A18750
200313,A18751
200313,A18752
200113,A18753
200013,A18754
200113,A18755
200113,A18756
200313,A18757
200413,A18758
200411,A18759
200111,A18761
200313,A18762
200313,A18763
200013,A18764
200413,A18765
200613,A18766
200311,A18767
200413,A18769
200511,A18771
200111,A18772
200411,A18774
200413,A18775
200313,A18777
200411,A18778
200613,A18779
200411,A18780
200411,A18781
200413,A18783
200113,A18785
200411,A18786
200411,A18787
200411,A18788
200313,A18789
200313,A18791
200413,A18792
200111,A18793
200011,A18794
200113,A18794
200213,A18796
200811,A18797
200611,A18798
200413,A18800
200511,A18801
200413,A18802
200513,A18803
200413,A18804
200511,A18805
200413,A18806
200511,A18807
200511,A18808
200413,A18809
200513,A18810
200513,A18811
200413,A18812
200413,A18813
200413,A18814
200513,A18817
200613,A18818
200511,A18819
200513,A18820
200511,A18821
200413,A18822
200211,A18824
200113,A18825
200213,A18826
200211,A18827
200211,A18828
200211,A18829
200211,A18830
200211,A18831
200211,A18832
200311,A18833
200611,A18834
200113,A18835
200513,A18836
200411,A18837
200513,A18838
200311,A18840
200313,A18841
200613,A18842
200611,A18845
200613,A18846
200611,A18847
200513,A18848
200513,A18849
200713,A18850
200613,A18851
200711,A18852
200613,A18853
200413,A18854
200613,A18855
200711,A18856
200711,A18858
200613,A18859
200611,A18860
200613,A18861
200311,A18862
200613,A18863
200313,A18864
200311,A18865
200513,A18866
200411,A18867
200513,A18868
200413,A18872
200411,A18873
200713,A18874
200711,A18876
200811,A18878
200411,A18880
200711,A18882
200613,A18885
200613,A18886
200711,A18887
200713,A18888
200613,A18890
200613,A18891
200711,A18893
200713,A18894
200613,A18895
200713,A18896
200411,A18897
200613,A18898
200613,A18899
200613,A18900
200713,A18903
200613,A18904
200411,A18906
200711,A18907
200811,A18913
200711,A18914
200411,A18915
200411,A18916
200713,A18917
200711,A18918
200613,A18919
200313,A18920
200411,A18921
200313,A18922
200613,A18923
200413,A18924
200811,A18925
200711,A18926
200713,A18927
200711,A18928
200513,A18930
200613,A18931
200411,A18932
200613,A18933
200613,A18934
200811,A18937
200511,A18938
200713,A18941
200811,A18942
200513,A18943
200413,A18944
200413,A18945
200713,A18946
200713,A18948
200811,A18949
200811,A18950
200713,A18951
200713,A18952
200713,A18953
200511,A18957
200811,A18958
200811,A18959
200811,A18960
200811,A18961
200811,A18962
200713,A18963
200513,A18965
200811,A18966
200811,A18967
200713,A18968
200713,A18969
200511,A18970
200513,A18972
200713,A18973
200513,A18974
200713,A18979
200513,A18982
200513,A18986
200513,A18987
200713,A18988
200513,A18989
200811,A18991
200611,A18992
200513,A18995
200511,A18996
200611,A18997
200513,A19000
200611,A19001
200613,A19002
200711,A19015
200613,A19017
200611,A19018
200711,A19019
200613,A19022
200613,A19025
200711,A19027
200711,A19028
200711,A19031
200713,A19034
200711,A19035
200613,A19036
200711,A19056
200811,A19060
200711,A19070
200713,A19073
200711,A19074
200711,A19079
200713,A19091
200811,A19108
200811,A19118
200811,A19119
200811,A19123
200113,A19189
200011,A19203
200011,A19206
200111,A19211
200113,A19213
200011,A19214
200011,A19216
200011,A19217
200011,A19218
200111,A19222
200013,A19227
200113,A19228
200013,A19230
200113,A19231
200113,A19233
200013,A19234
200013,A19236
200113,A19238
200211,A19240
200013,A19241
200013,A19242
200111,A19243
200113,A19244
200013,A19245
200413,A19248
200511,A19249
200513,A19250
200011,A19275
200013,A19288
200011,A19290
200111,A19298
200013,A19307
200711,A19309
200713,A19310
200811,A19311
200013,A19335
200013,A19338
200511,A19347
200013,A19358
200011,A19363
200011,A19372
200111,A19378
200013,A19380
200613,A19381
200113,A19387
200011,A19392
200013,A19426
200113,A19435
200011,A19453
200011,A19493
200011,A19512
200013,A19521
200011,A19535
200213,A19550
200011,A19556
200013,A19561
200011,A19562
200011,A19563
200113,A19569
200011,A19572
200013,A19579
200013,A19582
200013,A19587
200011,A19593
200011,A19596
200211,A19601
200011,A19603
200013,A19604
200113,A19605
200111,A19607
200111,A19608
200411,A19610
200311,A19612
200011,A19613
200111,A19614
200011,A19616
200013,A19617
200013,A19618
200011,A19620
200011,A19621
200313,A19622
200113,A19623
200011,A19625
200011,A19626
200011,A19627
200011,A19646
200113,A19654
200111,A19655
200111,A19656
200213,A19657
200013,A19658
200013,A19659
200111,A19660
200013,A19661
200213,A19662
200113,A19663
200013,A19664
200111,A19665
200111,A19666
200013,A19667
200111,A19668
200013,A19669
200111,A19670
200111,A19672
200111,A19674
200113,A19675
200013,A19676
200211,A19677
200111,A19678
200013,A19679
200113,A19680
200111,A19681
200111,A19682
200311,A19683
200013,A19685
200013,A19686
200311,A19687
200013,A19689
200111,A19690
200211,A19691
200211,A19692
200411,A19693
200113,A19694
200213,A19695
200113,A19696
200113,A19698
200211,A19699
200211,A19700
200313,A19701
200211,A19702
200113,A19703
200511,A19704
200113,A19705
200211,A19706
200213,A19707
200213,A19708
200213,A19709
200211,A19711
200113,A19712
200113,A19713
200213,A19714
200213,A19715
200211,A19716
200211,A19717
200113,A19718
200311,A19719
200411,A19720
200611,A19721
200313,A19722
200313,A19723
200213,A19724
200411,A19725
200411,A19726
200311,A19728
200711,A19729
200213,A19730
200313,A19731
200213,A19732
200313,A19733
200213,A19734
200411,A19735
200213,A19736
200213,A19737
200213,A19738
200213,A19739
200413,A19740
200213,A19741
200611,A19742
200213,A19743
200613,A19744
200213,A19745
200413,A19746
200411,A19748
200311,A19749
200411,A19750
200413,A19751
200311,A19752
200411,A19753
200213,A19754
200311,A19755
200611,A19756
200213,A19757
200313,A19758
200313,A19759
200213,A19760
200213,A19761
200613,A19762
200313,A19763
200313,A19765
200313,A19766
200011,A19769
200011,A19770
200013,A19772
200011,A19774
200113,A19775
200111,A19776
200011,A19777
200111,A19780
200011,A19783
200011,A19784
200013,A19785
200011,A19786
200013,A19787
200313,A19788
200013,A19789
200411,A19790
200111,A19791
200311,A19792
200113,A19793
200113,A19794
200013,A19795
200211,A19797
200211,A19798
200311,A19800
200111,A19801
200113,A19804
200211,A19805
200213,A19806
200213,A19807
200213,A19810
200213,A19811
200213,A19812
200613,A19813
200413,A19814
200213,A19816
200413,A19817
200411,A19818
200211,A19819
200213,A19820
200211,A19821
200413,A19822
200313,A19823
200213,A19825
200311,A19829
200411,A19830
200411,A19831
200311,A19832
200311,A19833
200213,A19834
200313,A19835
200311,A19836
200513,A19837
200411,A19838
200313,A19839
200513,A19840
200311,A19842
200313,A19843
200413,A19846
200411,A19847
200513,A19848
200413,A19849
200511,A19850
200411,A19851
200313,A19852
200413,A19853
200413,A19854
200411,A19856
200413,A19857
200511,A19858
200511,A19859
200313,A19860
200313,A19861
200313,A19862
200411,A19863
200313,A19864
200411,A19865
200413,A19866
200411,A19867
200313,A19868
200411,A19869
200411,A19870
200513,A19871
200313,A19872
200611,A19873
200313,A19874
200313,A19875
200411,A19876
200313,A19877
200413,A19879
200511,A19880
200611,A19881
200313,A19883
200713,A19884
200413,A19886
200413,A19888
200511,A19889
200413,A19890
200611,A19891
200413,A19892
200713,A19893
200413,A19894
200513,A19895
200611,A19896
200513,A19897
200413,A19898
200611,A19899
200513,A19900
200513,A19901
200513,A19902
200613,A19903
200611,A19904
200513,A19905
200511,A19906
200413,A19907
200511,A19908
200513,A19909
200513,A19910
200413,A19912
200511,A19913
200713,A19914
200413,A19917
200713,A19918
200511,A19920
200413,A19921
200513,A19922
200811,A19924
200513,A19925
200613,A19926
200413,A19927
200411,A19928
200613,A19930
200513,A19931
200611,A19933
200611,A19934
200513,A19935
200711,A19936
200811,A19937
200513,A19938
200611,A19939
200613,A19940
200513,A19942
200711,A19943
200611,A19944
200611,A19945
200711,A19946
200613,A19947
200613,A19948
200611,A19949
200711,A19951
200513,A19952
200613,A19953
200611,A19955
200513,A19956
200613,A19958
200611,A19960
200711,A19961
200513,A19962
200711,A19963
200613,A19966
200611,A19967
200711,A19968
200513,A19969
200713,A19970
200613,A19971
200613,A19972
200811,A19974
200713,A19975
200613,A19976
200711,A19977
200613,A19978
200613,A19979
200613,A19980
200713,A19981
200713,A19983
200613,A19984
200613,A19985
200711,A19986
200711,A19987
200613,A19988
200613,A19989
200711,A19990
200613,A19991
200613,A19994
200613,A19996
200713,A19997
200711,A19998
200711,A19999
200713,A20000
200711,A20001
200613,A20002
200711,A20003
200613,A20005
200613,A20006
200613,A20007
200711,A20008
200713,A20012
200713,A20014
200713,A20017
200811,A20019
200811,A20022
200713,A20026
200713,A20028
200811,A20029
200811,A20030
200713,A20031
200811,A20032
200811,A20033
200713,A20034
200713,A20037
200811,A20041
200713,A20042
200713,A20043
200811,A20045
200811,A20046
200811,A20053
200713,A20054
200713,A20057
200713,A20059
200713,A20061
200811,A20062
200811,A20064
200811,A20066
200611,A20068
200611,A20069
200313,A20084
200111,A20090
200111,A20099
200011,A20100
200513,A20101
200111,A20102
200211,A20108
200011,A20109
200013,A20111
200013,A20112
200013,A20114
200213,A20115
200013,A20116
200513,A20117
200013,A20118
200013,A20119
200013,A20121
200013,A20124
200111,A20125
200413,A20126
200111,A20128
200113,A20129
200113,A20132
200013,A20133
200113,A20135
200211,A20136
200113,A20137
200213,A20138
200213,A20140
200311,A20141
200313,A20142
200113,A20143
200211,A20144
200211,A20146
200113,A20148
200511,A20149
200213,A20150
200213,A20152
200011,A20153
200213,A20155
200213,A20156
200213,A20158
200313,A20159
200013,A20160
200711,A20161
200313,A20163
200313,A20164
200313,A20165
200313,A20167
200311,A20168
200313,A20169
200413,A20171
200313,A20172
200411,A20174
200611,A20175
200511,A20176
200611,A20177
200511,A20178
200611,A20179
200511,A20180
200413,A20181
200613,A20182
200511,A20183
200511,A20184
200513,A20186
200611,A20187
200711,A20188
200513,A20191
200513,A20192
200513,A20193
200513,A20194
200513,A20195
200611,A20196
200513,A20199
200811,A20200
200513,A20201
200311,A20203
200611,A20204
200513,A20205
200711,A20207
200513,A20208
200513,A20209
200613,A20210
200513,A20211
200711,A20212
200613,A20213
200613,A20216
200613,A20218
200613,A20220
200313,A20221
200613,A20222
200613,A20223
200613,A20225
200413,A20226
200411,A20228
200613,A20231
200811,A20232
200413,A20233
200713,A20234
200713,A20235
200713,A20238
200713,A20239
200511,A20240
200713,A20242
200511,A20244
200713,A20246
200713,A20247
200713,A20248
200611,A20252
200713,A20254
200511,A20255
200611,A20258
200611,A20271
200811,A20276
200613,A20288
200713,A20291
200613,A20295
200713,A20296
200713,A20306
200811,A20307
200713,A20308
200811,A20314
200713,A20320
200213,A20371
200013,A20374
200113,A20375
200011,A20378
200011,A20383
200013,A20385
200313,A20388
200013,A20389
200011,A20393
200011,A20395
200013,A20399
200011,A20400
200311,A20401
200013,A20403
200111,A20404
200111,A20405
200013,A20406
200111,A20422
200111,A20423
200013,A20424
200111,A20425
200013,A20426
200013,A20427
200211,A20429
200111,A20430
200113,A20431
200213,A20432
200013,A20433
200211,A20434
200211,A20436
200113,A20437
200411,A20438
200013,A20441
200213,A20442
200113,A20443
200113,A20444
200113,A20445
200211,A20446
200113,A20447
200113,A20448
200113,A20451
200411,A20452
200113,A20453
200311,A20455
200213,A20456
200113,A20457
200611,A20458
200213,A20459
200211,A20460
200213,A20461
200113,A20463
200113,A20465
200213,A20466
200213,A20467
200311,A20468
200213,A20469
200411,A20470
200311,A20471
200213,A20472
200213,A20473
200513,A20474
200313,A20475
200613,A20476
200513,A20477
200213,A20478
200213,A20479
200213,A20481
200213,A20482
200213,A20483
200213,A20484
200213,A20485
200113,A20486
200111,A20487
200013,A20489
200013,A20493
200213,A20495
200113,A20496
200313,A20497
200513,A20501
200311,A20502
200213,A20503
200311,A20504
200313,A20505
200411,A20508
200313,A20509
200213,A20510
200411,A20511
200411,A20512
200313,A20513
200313,A20515
200313,A20516
200411,A20517
200713,A20518
200313,A20519
200313,A20520
200411,A20521
200511,A20522
200411,A20523
200411,A20524
200413,A20525
200413,A20526
200313,A20527
200411,A20528
200313,A20529
200411,A20530
200313,A20531
200413,A20532
200313,A20533
200313,A20534
200711,A20535
200411,A20536
200411,A20537
