"","PeriodoAcad","IdAlumno","PrepaPrivada","Genero","PromedioAcum"
"765",200513,"A18287",1,"M",89.91
"766",200513,"A18289",1,"M",86.894
"767",200513,"A18292",1,"M",94.946
"768",200513,"A18294",1,"F",86.551
"769",200513,"A18301",1,"M",85.07
"770",200513,"A18302",1,"M",90.446
"771",200513,"A18303",1,"M",91.444
"772",200513,"A18304",1,"F",84.529
"773",200513,"A18305",1,"M",84
"774",200513,"A18307",0,"F",94.508
"775",200513,"A18316",0,"M",79.095
"776",200513,"A18318",1,"M",87.016
"777",200513,"A18319",1,"F",86.25
"778",200513,"A18321",1,"M",77.728
"779",200513,"A18322",1,"M",77.679
"780",200513,"A18324",1,"M",82.649
"781",200513,"A18325",1,"F",82.511
"782",200513,"A18331",1,"F",83.609
"783",200513,"A18333",1,"F",85.811
"784",200513,"A18334",1,"M",74.816
"785",200513,"A18335",1,"M",75.864
"786",200513,"A18336",1,"F",90.581
"787",200513,"A18339",1,"M",91.892
"788",200513,"A18341",1,"M",74.625
"789",200513,"A18343",1,"M",81.367
"790",200513,"A18344",1,"F",84.272
"791",200513,"A18347",1,"F",90.392
"792",200513,"A18348",1,"F",86.888
"793",200513,"A18349",1,"F",93.222
"794",200513,"A18350",1,"F",97.148
"795",200513,"A18351",1,"M",78.6
"796",200513,"A18354",1,"F",92.181
"797",200513,"A18355",1,"M",84.806
"798",200513,"A18356",0,"M",73.666
"799",200513,"A18357",1,"M",88.5
"800",200513,"A18360",1,"M",70.385
"801",200513,"A18362",1,"F",84.254
"802",200513,"A18371",1,"F",77.661
"803",200513,"A18374",0,"M",79.333
"804",200513,"A18375",1,"F",80.423
"805",200513,"A18378",0,"M",69.207
"806",200513,"A18380",1,"F",91.656
"807",200513,"A18381",1,"M",82.758
"808",200513,"A18384",1,"F",81.847
"809",200513,"A18385",1,"M",81.533
"810",200513,"A18388",1,"M",89.583
"811",200513,"A18389",1,"M",77.893
"812",200513,"A18390",1,"M",69.755
"813",200513,"A18391",1,"M",82.113
"814",200513,"A18392",1,"M",67.115
"815",200513,"A18393",1,"F",79.55
"816",200513,"A18394",1,"F",85.934
"817",200513,"A18395",1,"F",77.5
"818",200513,"A18396",1,"F",91.756
"819",200513,"A18397",1,"M",73.967
"820",200513,"A18399",1,"F",80.743
"822",200513,"A18401",1,"F",82.809
"823",200513,"A18402",1,"M",89.565
"824",200513,"A18406",1,"F",78.065
"825",200513,"A18407",1,"M",76
"826",200513,"A18408",1,"F",87.026
"827",200513,"A18409",1,"F",66.636
"828",200513,"A18412",1,"F",83.102
"829",200513,"A18415",1,"M",73.648
"830",200513,"A18416",1,"F",95.368
"831",200513,"A18417",1,"F",92.85
"832",200513,"A18418",1,"M",90.046
"833",200513,"A18419",1,"F",91.916
"834",200513,"A18420",1,"M",75.652
"835",200513,"A18422",0,"M",80.828
"836",200513,"A18426",1,"M",89.7
"837",200513,"A18427",1,"M",83.84
"838",200513,"A18428",1,"M",77.838
"839",200513,"A18432",1,"F",85.035
"840",200513,"A18433",1,"M",91.756
"841",200513,"A18437",1,"M",84.088
"842",200513,"A18438",1,"M",90.581
"843",200513,"A18439",1,"M",87.692
"844",200513,"A18440",1,"F",81.375
"846",200513,"A18444",1,"M",84.027
"847",200513,"A18446",1,"F",88.166
"848",200513,"A18447",1,"M",80.181
"849",200513,"A18452",1,"M",88.541
"850",200513,"A18453",0,"M",80.022
"851",200513,"A18455",1,"M",84.428
"852",200513,"A18459",1,"M",81.063
"853",200513,"A18464",1,"M",81.285
"854",200513,"A18465",1,"F",93.692
"855",200513,"A18467",1,"M",73.054
"856",200513,"A18471",0,"M",68.911
"858",200513,"A18672",1,"M",70.289
"859",200513,"A18712",1,"M",71.866
"860",200513,"A18779",1,"M",76.029
"861",200513,"A18790",1,"M",69.862
"862",200513,"A18798",1,"M",85.428
"863",200513,"A18803",1,"M",95.293
"864",200513,"A18810",1,"F",88.66
"865",200513,"A18811",1,"M",84.517
"866",200513,"A18818",0,"M",79.187
"867",200513,"A18820",1,"F",86.807
"868",200513,"A18834",1,"M",83.603
"869",200513,"A18836",1,"F",84.574
"870",200513,"A18838",1,"M",90.127
"871",200513,"A18839",0,"M",68.796
"872",200513,"A18842",1,"M",87.352
"873",200513,"A18843",0,"M",81.9
"874",200513,"A18845",1,"M",91.098
"875",200513,"A18846",1,"M",81.274
"876",200513,"A18847",1,"F",90.907
"877",200513,"A18848",1,"F",90.8
"878",200513,"A18850",1,"M",80.738
"879",200513,"A18853",1,"F",94.6
"880",200513,"A18855",1,"M",77.559
"881",200513,"A18856",1,"F",84.473
"882",200513,"A18858",1,"F",91.454
"883",200513,"A18859",1,"M",86.019
"884",200513,"A18860",1,"M",88.849
"885",200513,"A18861",1,"M",77.215
"886",200513,"A18863",1,"F",79.169
"887",200513,"A18866",1,"F",84.087
"888",200513,"A18868",1,"M",82.728
"889",200513,"A18870",1,"M",70.555
"890",200513,"A18875",0,"M",72.724
"891",200513,"A18876",1,"M",82.297
"892",200513,"A18877",0,"M",72.032
"893",200513,"A18878",0,"M",79.371
"894",200513,"A18882",1,"M",82.487
"895",200513,"A18883",0,"M",78.661
"896",200513,"A18884",1,"M",81.133
"897",200513,"A18885",1,"F",95
"898",200513,"A18886",1,"M",92.636
"899",200513,"A18887",1,"F",96.263
"901",200513,"A18890",1,"M",85.787
"902",200513,"A18891",1,"F",89.395
"903",200513,"A18892",1,"F",86.833
"904",200513,"A18893",1,"M",87.275
"905",200513,"A18894",1,"F",86.769
"906",200513,"A18895",1,"F",86.568
"907",200513,"A18896",1,"M",79.395
"908",200513,"A18898",1,"F",90.704
"909",200513,"A18899",1,"F",86.09
"910",200513,"A18900",1,"M",94.594
"911",200513,"A18902",1,"F",98.428
"912",200513,"A18903",1,"M",80.578
"913",200513,"A18904",1,"M",90.2
"914",200513,"A18905",1,"M",79.5
"915",200513,"A18907",1,"F",87.139
"916",200513,"A18909",1,"F",91.666
"917",200513,"A18911",0,"F",80.08
"918",200513,"A18913",1,"M",80.764
"919",200513,"A18914",1,"F",78.323
"920",200513,"A18917",1,"F",86.451
"921",200513,"A18918",1,"F",86.25
"922",200513,"A18919",1,"M",87.934
"923",200513,"A18923",1,"F",83.651
"924",200513,"A18925",0,"M",71.714
"925",200513,"A18926",1,"M",77.886
"926",200513,"A18927",1,"M",85.421
"927",200513,"A18928",1,"M",84
"928",200513,"A18930",0,"M",73.794
"929",200513,"A18931",1,"M",79.326
"930",200513,"A18933",0,"M",73.793
"931",200513,"A18934",1,"F",82.391
"932",200513,"A18935",0,"M",74.108
"933",200513,"A18936",0,"M",69.032
"934",200513,"A18937",0,"M",79.567
"935",200513,"A18939",0,"M",87.941
"936",200513,"A18941",1,"F",89.354
"937",200513,"A18942",1,"M",81.424
"938",200513,"A18943",0,"M",76.328
"939",200513,"A18946",1,"F",85.062
"940",200513,"A18947",1,"F",86.275
"941",200513,"A18949",1,"F",89.833
"942",200513,"A18950",1,"M",86.166
"943",200513,"A18951",1,"F",90.483
"944",200513,"A18953",1,"M",90.322
"945",200513,"A18954",1,"M",91.2
"946",200513,"A18958",0,"F",94.1
"947",200513,"A18959",1,"M",78.515
"948",200513,"A18960",1,"F",81.967
"949",200513,"A18961",1,"F",94.87
"950",200513,"A18963",1,"M",86
"951",200513,"A18965",0,"M",85.678
"952",200513,"A18966",1,"F",82.87
"953",200513,"A18967",1,"F",96.666
"954",200513,"A18968",1,"F",88.062
"955",200513,"A18969",1,"F",88.032
"958",200513,"A18973",1,"F",91.424
"959",200513,"A18974",0,"M",85.564
"960",200513,"A18976",1,"F",83.333
"961",200513,"A18977",1,"M",76.571
"962",200513,"A18979",1,"F",86.848
"963",200513,"A18982",0,"M",80.36
"964",200513,"A18983",1,"M",91.714
"966",200513,"A18986",0,"M",80.661
"967",200513,"A18987",0,"M",82.156
"968",200513,"A18989",0,"F",91.269
"969",200513,"A18991",1,"M",85.129
"970",200513,"A18992",0,"M",82.522
"971",200513,"A18993",0,"M",85.833
"972",200513,"A18995",0,"F",79.115
"973",200513,"A18997",0,"M",77.615
"974",200513,"A18998",1,"M",81.105
"975",200513,"A18999",1,"M",92.941
"976",200513,"A19000",0,"M",83.59
"977",200513,"A19001",0,"M",89.118
"978",200513,"A19002",0,"F",84.48
"979",200513,"A19003",0,"M",73.807
"980",200513,"A19004",1,"F",86.8
"981",200513,"A19005",1,"F",93.625
"982",200513,"A19006",1,"M",84.55
"983",200513,"A19008",1,"F",82
"985",200513,"A19010",1,"F",77.384
"986",200513,"A19011",1,"F",89.631
"987",200513,"A19012",1,"F",90.176
"988",200513,"A19013",1,"M",86.684
"989",200513,"A19014",1,"M",85.052
"990",200513,"A19016",1,"M",76.2
"991",200513,"A19017",0,"M",86.859
"992",200513,"A19018",0,"M",91.316
"993",200513,"A19019",0,"F",92.886
"994",200513,"A19020",1,"M",85.666
"995",200513,"A19022",0,"F",87.096
"996",200513,"A19024",0,"M",84.245
"997",200513,"A19025",0,"M",85.842
"998",200513,"A19026",1,"F",93.937
"999",200513,"A19027",0,"M",84.953
"1000",200513,"A19028",0,"F",82.702
"1001",200513,"A19030",0,"M",76.811
"1002",200513,"A19031",0,"F",80.282
"1003",200513,"A19032",0,"F",74.816
"1004",200513,"A19034",0,"F",83.166
"1005",200513,"A19035",0,"M",77.057
"1006",200513,"A19036",0,"M",78.931
"1007",200513,"A19039",0,"M",75.571
"1008",200513,"A19040",1,"M",79.857
"1009",200513,"A19041",1,"F",93.285
"1010",200513,"A19042",1,"F",86.285
"1011",200513,"A19043",1,"F",92.571
"1012",200513,"A19044",1,"F",89.142
"1013",200513,"A19045",1,"M",86.714
"1014",200513,"A19046",0,"M",72.9
"1015",200513,"A19048",1,"M",84.428
"1016",200513,"A19049",1,"M",78.714
"1017",200513,"A19050",1,"F",87
"1018",200513,"A19051",1,"M",89
"1019",200513,"A19052",1,"F",87.142
"1020",200513,"A19053",1,"M",90.166
"1022",200513,"A19055",1,"M",89.5
"1023",200513,"A19056",0,"M",96.5
"1024",200513,"A19059",1,"M",79.428
"1025",200513,"A19060",0,"M",78
"1026",200513,"A19061",1,"M",93.571
"1028",200513,"A19065",0,"M",78.583
"1029",200513,"A19066",1,"F",84.571
"1030",200513,"A19067",1,"M",86.428
"1031",200513,"A19068",1,"M",79.333
"1032",200513,"A19069",1,"F",91
"1033",200513,"A19070",0,"F",85.146
"1034",200513,"A19071",1,"M",76.6
"1035",200513,"A19072",0,"M",73.21
"1036",200513,"A19073",0,"M",82.526
"1037",200513,"A19074",0,"M",89.357
"1038",200513,"A19075",1,"M",77.2
"1039",200513,"A19076",1,"M",87.428
"1040",200513,"A19077",0,"M",81.066
"1041",200513,"A19078",0,"F",78.885
"1042",200513,"A19079",0,"M",76.8
"1043",200513,"A19080",1,"F",93.857
"1044",200513,"A19081",1,"M",91.285
"1045",200513,"A19082",0,"M",80.725
"1047",200513,"A19098",0,"M",65.656
"1048",200513,"A19107",0,"M",94.24
"1049",200513,"A19108",0,"M",84.58
"1050",200513,"A19118",0,"M",94.166
"1051",200513,"A19119",0,"M",87.266
"1052",200513,"A19121",0,"F",79.068
"1053",200513,"A19122",0,"M",77.346
"1054",200513,"A19123",0,"M",83.866
"1055",200513,"A19126",0,"M",68.25
"1056",200513,"A19134",0,"M",97.157
"1057",200513,"A19138",0,"M",79.166
"1058",200513,"A19143",0,"M",68.428
"1059",200513,"A19146",0,"F",91.052
"1060",200513,"A19149",0,"M",79.47
"1061",200513,"A19150",0,"F",79.125
"1062",200513,"A19151",0,"M",73.812
"1063",200513,"A19152",0,"F",84.47
"1064",200513,"A19153",0,"F",79.941
"1065",200513,"A19156",0,"M",88.526
"1066",200513,"A19159",0,"M",77.333
"1067",200513,"A19160",0,"M",83.947
"1068",200513,"A19162",0,"M",88.777
"1069",200513,"A19164",0,"M",77.833
"1070",200513,"A19165",0,"M",78.75
"1071",200513,"A19166",0,"M",87.166
"1073",200513,"A19168",0,"M",70.722
"1074",200513,"A19170",0,"F",84.333
"1075",200513,"A19173",0,"M",65.833
"1076",200513,"A19174",0,"F",87.5
"1077",200513,"A19176",0,"M",82.5
"1078",200513,"A19180",0,"M",84.666
"1079",200513,"A19181",0,"M",70.333
"1080",200513,"A19182",0,"M",76.333
"1081",200513,"A19250",0,"M",76.47
"1082",200513,"A19309",1,"M",83.863
"1083",200513,"A19310",0,"M",79.052
"1084",200513,"A19311",1,"M",75.924
"1089",200513,"A19721",1,"F",88.545
"1090",200513,"A19742",0,"M",77.191
"1091",200513,"A19744",1,"M",80.12
"1092",200513,"A19762",0,"F",72.651
"1093",200513,"A19813",0,"F",68.333
"1094",200513,"A19815",0,"F",77.477
"1095",200513,"A19837",0,"M",75.086
"1096",200513,"A19840",0,"M",73.303
"1097",200513,"A19848",0,"F",84.704
"1098",200513,"A19871",1,"F",90.237
"1099",200513,"A19881",1,"M",80.156
"1100",200513,"A19882",1,"F",66.695
"1101",200513,"A19884",1,"F",71.666
"1103",200513,"A19895",1,"M",83.224
"1104",200513,"A19896",1,"M",90.603
"1105",200513,"A19899",1,"M",87.31
"1106",200513,"A19900",1,"F",90.75
"1107",200513,"A19901",1,"F",90.892
"1108",200513,"A19902",1,"M",86.25
"1109",200513,"A19903",1,"M",82.875
"1110",200513,"A19904",0,"M",84.559
"1111",200513,"A19905",1,"M",78.939
"1112",200513,"A19910",1,"M",87.738
"1113",200513,"A19911",1,"M",88.538
"1115",200513,"A19922",1,"M",85.841
"1116",200513,"A19923",1,"M",79.535
"1117",200513,"A19924",1,"M",73.416
"1118",200513,"A19925",1,"F",84.087
"1119",200513,"A19926",0,"M",78
"1120",200513,"A19931",1,"M",91.473
"1121",200513,"A19933",1,"M",88.592
"1122",200513,"A19934",1,"M",87.859
"1123",200513,"A19935",1,"M",86.65
"1124",200513,"A19936",1,"F",78.875
"1125",200513,"A19937",0,"F",90.032
"1126",200513,"A19938",1,"M",81.965
"1127",200513,"A19939",1,"F",92.634
"1128",200513,"A19940",1,"F",92.549
"1129",200513,"A19943",1,"F",91.09
"1130",200513,"A19944",1,"F",88.803
"1131",200513,"A19945",1,"M",83.509
"1132",200513,"A19946",1,"M",82.727
"1133",200513,"A19947",1,"M",94.404
"1134",200513,"A19948",0,"M",84.235
"1135",200513,"A19949",1,"M",80.192
"1136",200513,"A19951",1,"M",84.303
"1137",200513,"A19953",1,"M",89.837
"1138",200513,"A19954",1,"F",67.423
"1139",200513,"A19955",0,"M",90.767
"1140",200513,"A19957",1,"M",75.636
"1141",200513,"A19958",1,"F",82.62
"1142",200513,"A19960",1,"F",90.442
"1143",200513,"A19961",0,"F",86.25
"1144",200513,"A19963",1,"M",86.219
"1145",200513,"A19965",0,"M",75.941
"1146",200513,"A19966",1,"F",84.772
"1147",200513,"A19968",1,"F",82.534
"1148",200513,"A19970",1,"F",82.71
"1149",200513,"A19972",1,"F",88.822
"1150",200513,"A19974",1,"M",87.258
"1151",200513,"A19975",1,"F",88.838
"1152",200513,"A19977",1,"M",83.6
"1153",200513,"A19978",1,"F",92.333
"1154",200513,"A19979",1,"F",89.477
"1155",200513,"A19980",1,"M",80.173
"1156",200513,"A19981",1,"M",77.656
"1157",200513,"A19983",1,"M",84.605
"1158",200513,"A19984",1,"M",83.555
"1159",200513,"A19985",1,"M",84.155
"1160",200513,"A19986",1,"M",82.853
"1161",200513,"A19987",1,"M",75.071
"1162",200513,"A19989",1,"F",87.909
"1163",200513,"A19990",1,"F",90.216
"1164",200513,"A19993",1,"M",58.187
"1165",200513,"A19994",1,"F",82.377
"1166",200513,"A19996",1,"F",80.958
"1167",200513,"A19997",1,"M",76.095
"1168",200513,"A19998",1,"F",79.82
"1169",200513,"A19999",1,"M",88.955
"1170",200513,"A20000",1,"M",84.209
"1171",200513,"A20001",1,"F",86.054
"1172",200513,"A20002",1,"M",87.818
"1173",200513,"A20003",1,"M",79.866
"1174",200513,"A20004",1,"M",70.309
"1175",200513,"A20006",1,"M",93.804
"1176",200513,"A20007",1,"M",88.772
"1177",200513,"A20008",0,"F",83.675
"1178",200513,"A20010",1,"M",74.176
"1179",200513,"A20011",0,"M",70.5
"1180",200513,"A20012",1,"M",89.5
"1181",200513,"A20013",1,"M",76.375
"1182",200513,"A20014",1,"M",80.419
"1183",200513,"A20016",1,"F",90.25
"1184",200513,"A20017",1,"F",90.29
"1185",200513,"A20018",0,"M",64.4
"1186",200513,"A20019",1,"M",84.807
"1187",200513,"A20020",1,"F",84.464
"1188",200513,"A20022",1,"F",91.125
"1189",200513,"A20024",1,"M",81.736
"1190",200513,"A20025",1,"M",79.368
"1191",200513,"A20026",1,"F",81.515
"1192",200513,"A20027",1,"M",86.333
"1193",200513,"A20028",1,"M",96.903
"1194",200513,"A20029",1,"F",85.37
"1195",200513,"A20030",1,"M",81.903
"1196",200513,"A20031",1,"M",83.774
"1197",200513,"A20032",1,"M",90
"1198",200513,"A20033",1,"F",88.393
"1199",200513,"A20034",1,"M",88.363
"1200",200513,"A20036",0,"M",56.333
"1201",200513,"A20037",1,"F",90.518
"1202",200513,"A20039",1,"F",86.761
"1203",200513,"A20042",1,"M",90.617
"1204",200513,"A20043",1,"F",92.354
"1205",200513,"A20044",1,"M",79.888
"1206",200513,"A20045",1,"M",86.034
"1207",200513,"A20046",1,"F",92.555
"1208",200513,"A20047",1,"F",77.742
"1209",200513,"A20048",1,"M",70.444
"1210",200513,"A20049",1,"M",76.029
"1211",200513,"A20051",1,"M",73.645
"1212",200513,"A20052",1,"M",69.193
"1213",200513,"A20053",1,"F",90.1
"1214",200513,"A20054",1,"M",90
"1215",200513,"A20055",1,"M",86.272
"1216",200513,"A20057",1,"M",79.032
"1217",200513,"A20058",1,"F",66.333
"1218",200513,"A20059",1,"F",92.482
"1219",200513,"A20060",1,"M",83.911
"1220",200513,"A20061",1,"M",88.656
"1221",200513,"A20062",1,"F",83.531
"1222",200513,"A20064",1,"M",80.928
"1223",200513,"A20065",1,"F",79.666
"1224",200513,"A20066",1,"F",81.666
"1226",200513,"A20117",1,"M",66.511
"1227",200513,"A20120",0,"M",73.527
"1228",200513,"A20161",1,"M",76.482
"1229",200513,"A20175",1,"F",84.791
"1231",200513,"A20177",1,"M",77.152
"1232",200513,"A20179",1,"M",85.37
"1233",200513,"A20182",1,"M",72.216
"1235",200513,"A20187",1,"M",90.555
"1236",200513,"A20191",1,"F",94.381
"1237",200513,"A20192",1,"F",94.345
"1238",200513,"A20193",1,"M",87.61
"1239",200513,"A20194",1,"F",89.41
"1240",200513,"A20195",1,"F",84.75
"1241",200513,"A20196",1,"M",84.36
"1242",200513,"A20199",1,"F",87.259
"1243",200513,"A20201",1,"F",93.379
"1244",200513,"A20202",1,"M",84.322
"1245",200513,"A20204",1,"M",82.213
"1246",200513,"A20207",1,"M",76.423
"1247",200513,"A20208",1,"F",92.734
"1248",200513,"A20209",1,"M",91.5
"1249",200513,"A20210",1,"F",93
"1250",200513,"A20212",1,"M",79.957
"1251",200513,"A20213",1,"M",87.978
"1252",200513,"A20216",1,"F",91.666
"1253",200513,"A20218",1,"M",88.883
"1254",200513,"A20220",1,"M",78.636
"1255",200513,"A20222",1,"M",91.357
"1256",200513,"A20223",1,"M",83.4
"1257",200513,"A20225",1,"M",92.558
"1258",200513,"A20231",0,"M",75.266
"1259",200513,"A20234",1,"F",90.516
"1260",200513,"A20235",1,"M",82.696
"1262",200513,"A20238",1,"M",93.093
"1263",200513,"A20241",1,"M",85.526
"1265",200513,"A20245",1,"F",83.551
"1266",200513,"A20246",1,"F",84.781
"1267",200513,"A20247",1,"M",90.419
"1268",200513,"A20248",1,"M",91.25
"1269",200513,"A20250",1,"F",95.258
"1270",200513,"A20251",0,"M",66.823
"1271",200513,"A20252",0,"M",90.637
"1273",200513,"A20254",1,"F",89.87
"1275",200513,"A20260",1,"M",96.285
"1276",200513,"A20261",1,"M",83.266
"1277",200513,"A20263",1,"M",77.7
"1278",200513,"A20266",0,"M",79.2
"1280",200513,"A20269",1,"M",90.578
"1281",200513,"A20271",0,"F",92.616
"1282",200513,"A20278",1,"F",86.857
"1283",200513,"A20279",1,"F",83.277
"1284",200513,"A20280",1,"M",75.65
"1285",200513,"A20281",1,"F",72.176
"1286",200513,"A20283",1,"M",94.38
"1287",200513,"A20284",1,"M",84.263
"1288",200513,"A20287",1,"F",96.142
"1289",200513,"A20288",0,"M",77.529
"1291",200513,"A20290",1,"M",91.714
"1292",200513,"A20291",0,"M",86.844
"1293",200513,"A20292",1,"F",90.428
"1295",200513,"A20295",0,"M",85.777
"1296",200513,"A20296",0,"M",76.377
"1297",200513,"A20298",1,"M",77.857
"1298",200513,"A20299",1,"M",91
"1299",200513,"A20301",1,"M",79.166
"1300",200513,"A20302",1,"F",90
"1301",200513,"A20303",1,"M",87.142
"1302",200513,"A20306",0,"M",78.5
"1303",200513,"A20307",0,"M",81.909
"1304",200513,"A20308",0,"F",86.189
"1305",200513,"A20309",0,"M",67.361
"1306",200513,"A20312",0,"M",78.444
"1307",200513,"A20314",0,"M",82.733
"1308",200513,"A20320",0,"M",84.454
"1309",200513,"A20325",0,"M",79.354
"1310",200513,"A20328",0,"M",93.789
"1311",200513,"A20344",0,"M",94.833
"1312",200513,"A20345",0,"M",84.666
"1313",200513,"A20348",0,"M",86.333
"1315",200513,"A20474",0,"M",78.507
"1316",200513,"A20477",1,"M",73.958
"1318",200513,"A20501",0,"M",75.184
"1319",200513,"A20506",1,"M",66.841
"1320",200513,"A20538",1,"M",79.754
"1321",200513,"A20542",0,"F",78.48
"1322",200513,"A20557",1,"M",81.563
"1323",200513,"A20561",1,"M",83.563
"1324",200513,"A20564",1,"M",75.489
"1325",200513,"A20565",1,"M",86.478
"1326",200513,"A20566",1,"F",73.288
"1327",200513,"A20569",0,"M",82.152
"1328",200513,"A20572",0,"F",72.851
"1329",200513,"A20575",1,"F",96.313
"1330",200513,"A20576",1,"M",89.862
"1331",200513,"A20577",1,"M",79.66
"1332",200513,"A20578",1,"M",73.35
"1333",200513,"A20580",0,"M",90.5
"1334",200513,"A20582",1,"F",74.522
"1335",200513,"A20583",1,"F",85.26
"1336",200513,"A20584",1,"F",87.724
"1337",200513,"A20585",1,"M",87.796
"1338",200513,"A20586",1,"M",87.018
"1339",200513,"A20587",1,"M",79.531
"1340",200513,"A20588",1,"M",85.66
"1341",200513,"A20589",1,"F",92.4
"1342",200513,"A20590",1,"M",86.714
"1343",200513,"A20591",1,"F",89.345
"1344",200513,"A20592",1,"M",79.037
"1345",200513,"A20594",1,"F",89.234
"1346",200513,"A20595",1,"M",83.473
"1347",200513,"A20596",1,"F",86.66
"1348",200513,"A20597",1,"M",92.14
"1349",200513,"A20598",1,"M",83.178
"1350",200513,"A20599",1,"F",88.705
"1351",200513,"A20600",1,"F",94.421
"1352",200513,"A20602",1,"F",85.509
"1353",200513,"A20603",0,"M",75.767
"1354",200513,"A20604",1,"F",85.094
"1355",200513,"A20605",0,"M",78.733
"1356",200513,"A20606",1,"F",82.45
"1357",200513,"A20607",1,"F",83.425
"1358",200513,"A20608",1,"M",77.34
"1359",200513,"A20631",0,"F",73.169
"1360",200513,"A20635",0,"M",76.012
"1361",200513,"A20637",0,"F",79.666
"1362",200513,"A20640",0,"F",86.566
"1363",200513,"A20641",0,"M",77.675
"1364",200513,"A20644",0,"M",82
"1365",200513,"A20645",0,"M",86.316
"1366",200513,"A20647",1,"F",85.522
"1367",200513,"A20648",0,"M",74.925
"1368",200513,"A20649",1,"M",85.953
"1369",200513,"A20650",1,"F",90.021
"1370",200513,"A20651",1,"M",85.902
"1371",200513,"A20652",1,"M",89.311
"1372",200513,"A20654",1,"M",86.454
"1373",200513,"A20655",1,"M",83
"1374",200513,"A20656",1,"M",85.761
"1375",200513,"A20657",1,"M",79
"1376",200513,"A20659",1,"M",85.416
"1377",200513,"A20660",0,"F",93.707
"1378",200513,"A20661",1,"F",80.205
"1379",200513,"A20662",0,"M",87.085
"1380",200513,"A20663",1,"M",88.25
"1381",200513,"A20664",1,"M",87.659
"1382",200513,"A20665",1,"M",81.935
"1383",200513,"A20666",1,"M",90.88
"1384",200513,"A20667",1,"F",72.444
"1385",200513,"A20668",1,"M",93.76
